HTS_Code,Description,List
5209.39.00,"Dyed woven fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing more than 200 g/m2",3
5209.41.30,"Plain weave certified hand-loomed fabrics of cotton, cont. 85% or more cotton by weight,weighing over 200 g/m2, of yarns of different colors",3
5209.41.60,"Plain weave fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing more than 200 g/m2, of yarns of different colors",3
5209.42.00,"Denim containing 85% or more cotton by weight, weighing more than 200 g/m2, of yarns of different colors",3
5209.43.00,"3- or 4-thread twill fabrics of cotton,incl. cross twill, nesoi, 85% or more cotton by wt, weighing ov 200g/m2, of yarns of different colors",3
5209.49.00,"Woven fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing more than 200 g/m2, of yarns of different colors",3
5209.51.30,"Printed plain weave certified hand-loomed fabrics of cotton, containing 85% or more cotton by weight, weighing more than 200 g/m2",3
5209.51.60,"Printed plain weave fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing more than 200 g/m2",3
5209.52.00,"Printed 3- or 4-thread twill fabrics of cotton, including cross twill, containing 85% or more cotton by weight, weighing more than 200 g/m2",3
5209.59.00,"Printed woven fabrics of cotton, nesoi, containing 85% or more cotton by weight, weighing more than 200 g/m2",3
5210.11.40,"Unbleached plain weave fabrics of cotton, < 85% cotton, mixed mainly/solely with man- made fibers, wt < 200 g/m2, of number 42 or lower",3
5210.11.60,"Unbleached plain weave fabrics of cotton, < 85% cotton, mixed mainly/solely with man- made fibers, wt < 200 g/m2, of numbers 43-68",3
5210.11.80,"Unbleached plain weave fabrics of cotton, < 85% cotton, mixed mainly/solely with man- made fibers, wt < 200 g/m2, of number 69 or higher",3
5210.19.10,"Unbleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely with mm fibers, n/o 200 g/m2",3
5210.19.20,"Unbleached satin or twill weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, not more than 200 g/m2",3
5210.19.40,"Unbleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 42 or lower",3
5210.19.60,"Unbleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of numbers 43-68",3
5210.19.80,"Unbleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, n/o 200 g/m2, of number 69 or higher",3
5210.21.40,"Bleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 42 or lower",3
5210.21.60,"Bleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, not over 200 g/m2, of numbers 43-68",3
5210.21.80,"Bleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 69 or higher",3
5210.29.10,"Bleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, n/o 200 g/m2 129 HTSUS Product Description Subheading",3
5210.29.20,"Bleached satin or twill weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, not more than 200 g/m2",3
5210.29.40,"Bleached woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/man-made fibers, n/o 200 g/m2, of number 42 or lower",3
5210.29.60,"Bleached woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of numbers 43-68",3
5210.29.80,"Bleached woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 69 or higher",3
5210.31.40,"Dyed plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man- made fibers, not over 200 g/m2, of number 42 or lower",3
5210.31.60,"Dyed plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man- made fibers, not over 200 g/m2, of numbers 43-68",3
5210.31.80,"Dyed plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely with man- made fibers, not over 200 g/m2, of number 69 or higher",3
5210.32.00,"Dyed 3 or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely with man-made fibers, wt n/o 200 g/m2",3
5210.39.20,"Dyed satin or twill weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing not more than 200 g/m2",3
5210.39.40,"Dyed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/man-made fibers, not over 200 g/m2, of number 42 or lower",3
5210.39.60,"Dyed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/man-made fibers, not over 200 g/m2, of numbers 43-68",3
5210.39.80,"Dyed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely w/man- made fibers, not over 200 g/m2, of number 69 or higher",3
5210.41.40,"Plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely w/mm fibers, n/o 200 g/m2, of number 42 or lower, of yarn of diff colors",3
5210.41.60,"Plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely w/mm fibers, n/o 200 g/m2, of numbers 43-68, of yarn of different colors",3
5210.41.80,"Plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely w/mm fibers, n/o 200 g/m2, number 69 or higher, of yarn of diff colors",3
5210.49.10,"3- or 4-thread twill fabrics of cotton,incl. cross twill,< 85% cotton by wt,mixed mainly/solely w/mm fibers,n/o 200 g/m2,of yarn diff colors",3
5210.49.20,"Satin or twill weave fabrics of cotton,< 85% cotton by wt,mixed mainly/solely w/mm fibers, wt n/o 200g/m2, of yarn of different colors,nesoi",3
5210.49.40,"Woven fabrics of cotton,nesoi,< 85% cotton by wt,mixed mainly/solely w/mm fibers, n/o 200g/m2, of number 42 or lower, of yarn of diff colors",3
5210.49.60,"Woven fabrics of cotton,nesoi,< 85% cotton by wt,mixed mainly/solely w/man-made fibers, n/o 200 g/m2, numbers 43-68, of yarn of diff colors",3
5210.49.80,"Woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly with m-m fibers, n/o 200 g/m2, number 69 or higher, of yarn of diff colors",3
5210.51.40,"Printed plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely with man- made fibers, n/o 200 g/m2, of number 42 or lower",3
5210.51.60,"Printed plain weave cotton fabrics, < 85% cotton by wt, mixed mainly/solely with man- made fibers, n/o 200 g/m2, of numbers 43-68",3
5210.51.80,"Printed plain weave cotton fabrics, < 85% cotton by weight, mixed mainly/solely with man-made fibers, n/o 200 g/m2, of number 69 or higher 130 HTSUS Product Description Subheading",3
5210.59.10,"Printed 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, n/o 200 g/m2",3
5210.59.20,"Printed satin or twill weave cotton fabrics, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing n/o 200 g/m2",3
5210.59.40,"Printed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, wt n/o 200g/m2, of number 42 or lower",3
5210.59.60,"Printed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing n/o 200g/m2, of numbers 43-68",3
5210.59.80,"Printed woven fabrics of cotton, nesoi, < 85% cotton by wt, mixed mainly/solely w/man- made fibers, weighing n/o 200g/m2, number 69 or higher",3
5211.11.00,"Unbleached plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, over 200 g/m2",3
5211.12.00,"Unbleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fiber, ov 200 g/m2",3
5211.19.00,"Unbleached woven fabrics of cotton, nesoi, containing < 85% cotton by weight, mixed mainly/solely with man-made fibers, more than 200 g/m2",3
5211.20.21,"Bleached plain weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man-made fibers, over 200 g/m2",3
5211.20.22,"Bleached 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, over 200 g/m2",3
5211.20.29,"Bleached woven fabrics of cotton, nesoi, containing < 85% cotton by weight, mixed mainly/solely with man-made fibers, more than 200g/m2",3
5211.31.00,"Dyed plain weave fabrics of cotton, containing < 85% cotton by weight, mixed mainly/solely with man-made fibers, more than 200 g/m2",3
5211.32.00,"Dyed 3- or 4-thread twill fabrics of cotton, incl. cross twill, < 85% cotton by wt, mixed mainly/solely w/man-made fibers, more than 200g/m2",3
5211.39.00,"Dyed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely with man-made fibers, weighing more than 200g/m2",3
5211.41.00,"Plain weave fabrics of cotton, < 85% cotton by weight, mixed mainly/solely with man- made fibers, over 200g/m2, of yarns of different colors",3
5211.42.00,"Denim containing < 85% cotton by wt, mixed mainly/solely w/man-made fibers, weighing > 200 g/m2, of yarns of different colors",3
5211.43.00,"3-or 4-thread twill fab of cotton,incl cross twill,nesoi,< 85% cotton wt,mixed mainly/solely w/mm fibers,ov 200 g/m2, of yarn of diff colors",3
5211.49.00,"Woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely w/manmade fibers, over 200g/m2, of yarns of different colors",3
5211.51.00,"Printed plain weave fabrics of cotton, < 85% cotton by wt, mixed mainly/solely with man-made fibers, weighing more than 200g/m2",3
5211.52.00,"Printed 3- or 4-thread twill fabrics of cotton, incl cross twill, < 85% cotton by wt, mixed mainly/solely with man-made fibers, over 200g/m2",3
5211.59.00,"Printed woven fabrics of cotton, nesoi, < 85% cotton by weight, mixed mainly/solely with man-made fibers, weighing more than 200g/m2",3
5212.11.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, unbleached",3
5212.11.60,"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, unbleached 131 HTSUS Product Description Subheading",3
5212.12.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, bleached",3
5212.12.60,"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, bleached",3
5212.13.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, dyed",3
5212.13.60,"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, dyed",3
5212.14.10,"Other woven fabrics of cotton, containing 36% or more of wool or fine hair, weighing not more than 200 g/m2, of yarns of different colors",3
5212.14.60,"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, of yarns of different colors",3
5212.15.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing not more than 200 g/m2, printed",3
5212.15.60,"Other woven fabrics of cotton, nesoi, weighing not more than 200 g/m2, printed",3
5212.21.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing more than 200 g/m2, unbleached",3
5212.21.60,"Other woven fabrics of cotton, nesoi, weighing more than 200 g/m2, unbleached",3
5212.22.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing more than 200 g/m2, bleached",3
5212.22.60,"Other woven fabrics of cotton, nesoi, weighing more than 200 g/m2, bleached",3
5212.23.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing more than 200 g/m2, dyed",3
5212.23.60,"Other woven fabrics of cotton, nesoi, weighing more than 200 g/m2, dyed",3
5212.24.10,"Other woven fabrics of cotton,containing 36% or more by weight of wool or fine hair,weighing more than 200 g/m2,of yarns of different colors",3
5212.24.60,"Other woven fabrics of cotton, nesoi, weighing more than 200 g/m2, of yarns of different colors",3
5212.25.10,"Other woven fabrics of cotton, containing 36% or more by weight of wool or fine hair, weighing more than 200 g/m2, printed",3
5212.25.60,"Other woven fabrics of cotton, nesoi, weighing more than 200 g/m2, printed",3
5301.10.00,"Flax, raw or retted",3
5301.21.00,"Flax, broken or scutched",3
5301.29.00,"Flax, hackled or otherwise processed, except broken or scutched but not spun",3
5301.30.00,Flax tow and waste (including yarn waste and garnetted stock),3
5302.10.00,"True hemp, raw or retted",3
5302.90.00,"True hemp, processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)",3
5303.10.00,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), raw or retted",3
5303.90.00,"Jute and other textile bast fibers (excluding flax, true hemp and ramie), processed but not spun; tow and waste of these fibers",3
5305.00.00,"Coconut, abaca, ramie, other veg. fibers, nesoi, raw or processed, not spun; tow noils and their wastes (incl. yarn waste and garnetted stoc",3
5306.10.00,"Flax yarn, single",3
5306.20.00,"Flax yarn, multiple (folded) or cabled",3
5307.10.00,"Yarn of jute or other textile bast fibers (excluding flax, true hemp, and ramie), single",3
5307.20.00,"Yarn of jute or other textile bast fibers (excluding flax, true hemp, and ramie), multiple (folded) or cabled 132 HTSUS Product Description Subheading",3
5308.10.00,Coir yarn,3
5308.20.00,True hemp yarn,3
5308.90.10,Paper yarn,3
5308.90.90,"Yarn of other vegetable textile fibers, nesoi",3
5309.11.00,"Woven fabrics of flax, containing 85 percent or more by weight of flax, unbleached or bleached",3
5309.19.00,"Woven fabrics of flax, containing 85 percent or more by weight of flax, other than unbleached or bleached",3
5309.21.20,"Woven fabrics of flax, containing less than 85% by weight of flax, containing over 17% of wool or fine animal hair, unbleached or bleached",3
5309.21.30,"Woven fabrics of flax, < 85% by wt of flax, unbleached or bleached, containing < 17% by wt of wool and containing cotton and manmade fibers",3
5309.21.40,"Woven fabrics of flax, containing less than 85 percent by weight of flax, unbleached or bleached, nesoi",3
5309.29.20,"Woven fabrics of flax, containing < 85% by wt of flax, contain over 17% by wt of wool or fine animal hair, other than unbleached or bleached",3
5309.29.30,"Woven fabrics of flax, less than 85% by wt of flax, containing less than 17% by wt of wool and containing cotton and manmade fibers, nesoi",3
5309.29.40,"Woven fabrics of flax, containing less than 85 percent by weight of flax, other than unbleached or bleached, nesoi",3
5310.10.00,Unbleached woven fabrics of jute or of other textile bast fibers of heading 5303,3
5310.90.00,"Woven fabrics of jute or of other textile bast fibers of heading 5303, other than unbleached",3
5311.00.20,"Woven fabrics of other vegetable textile fibers, containing more than 17% by weight of wool or fine animal hair",3
5311.00.30,"Woven fabrics of other vegetable textile fibers, containing cotton and manmade fibers, nesoi",3
5311.00.40,"Woven fabrics of other vegetable textile fibers, nesoi",3
5311.00.60,Woven fabrics of paper yarn,3
5401.10.00,"Sewing thread of synthetic filaments, whether or not put up for retail sale",3
5401.20.00,"Sewing thread of artificial filaments, whether or not put up for retail sale",3
5402.11.30,"Single high tenacity yarn of aramids, not put up for retail sale",3
5402.11.60,"Multiple (folded) or cabled high tenacity yarn (except sewing thread) of aramids, not put up for retail sale",3
5402.19.30,"Single high tenacity yarn of nylon or polyamides (except aramids), not put up for retail sale",3
5402.19.60,"Multiple (folded) or cabled high tenacity yarn (except sewing thread) of nylon or other polyamides (except aramids), not put up for retail s",3
5402.20.30,"Single high tenacity yarn of polyesters, not put up for retail sale",3
5402.20.60,"Multiple (folded) or cabled high tenacity yarn (except sewing thread) of polyesters, not put up for retail sale",3
5402.31.30,"Single textured yarn, of nylon or other polyamides, measuring not more than 500 decitex, not put up for retail sale",3
5402.31.60,"Multiple or cabled textured yarn (except sewing thread), of polyamides, single yarn not more than 500 decitex, not put up for retail sale 133 HTSUS Product Description Subheading",3
5402.32.30,"Single textured yarn, of nylon or other polyamides, measuring more than 500 decitex, not put up for retail sale",3
5402.32.60,"Multiple or cabled textured yarn (except sewing thread), of polyamides, single yarn more than 500 decitex, not put up for retail sale",3
5402.33.30,"Single textured yarn of polyesters, not put up for retail sale",3
5402.33.60,"Multiple or cabled textured yarn (except sewing thread), of polyesters, not put up for retail sale",3
5402.34.30,"Single textured polypropylene yarn, not put up for retail sale",3
5402.34.60,"Multiple or cabled textured polypropylene yarn (except sewing thread), not put up for retail sale",3
5402.39.31,"Single textured yarn, nesoi, not put up for retail sale",3
5402.39.61,"Multiple or cabled textured yarn (except sewing thread), nesoi, not put up for retail sale",3
5402.44.00,"Single elastomeric yarns, monofil, untwisted or with a twist not exceeding 50 turns per meter, not for retail sale",3
5402.45.10,"Synth filament yarn, for doll wigs, of colored multifil, untwisted/with twist < 5 turns/meter, of nylon or other polyamide, not retail sale",3
5402.45.90,"Syn filament yarn (not for doll wigs), of colored multifil, untwisted/with twist < 5 turns/meter, of nylon or o/polyamides, not retail sale",3
5402.46.00,"Non-textured yarn of polyesters, partially oriented, single, untwisted or with a twist not exceeding 50 turns/m, not put up for retail sale",3
5402.47.10,"Single yarn, twist of 0-50 turns/m, wholly polyester, 75-80 decitex, 24 filaments, nesoi, not put up for retail sale",3
5402.47.90,"Single yarn, twist of 0-50 turns/m, other than wholly of polyester, nesoi, not put up for retail sale",3
5402.48.00,"Non-textured polypropylene yarns, monofil, untwisted or with a twist not exceeding 50 turns per meter, not for retail sale",3
5402.49.11,"Colored multifilament yarn to be used to make wigs for dolls, of modacrylic, untwisted or twisted, < 5 turns per meter, not for retail sale",3
5402.49.91,"Other yarns, monofil; multifil, untwisted or twisted > or = to 5, not exceeding 50 turns per meter of other synthetic, not for retail sale",3
5402.51.00,"Nylon or other polyamide yarns, single, with a twist exceeding 50 turns/m, not put up for retail sale",3
5402.52.10,"Single yarn, twist exceeding 50 turns/m, wholly polyester, 75-80 decitex, 24 filaments, nesoi, not put up for retail sale",3
5402.52.90,"Single yarn, twist exceeding 50 turns/m, other than wholly of polyester, nesoi, not put up for retail sale",3
5402.53.00,"Synthetic filament yarn of polypropylene: single other twisted yarns exc nylon/polyester, >50 turns/M, not put up for retail sale",3
5402.59.01,"Synthetic filament yarn nesoi: single other twisted yarns exc nylon/polyester, >50 turns/M, not put up for retail sale",3
5402.61.00,"Nylon or other polyamide yarn, multiple (folded) or cabled, (except sewing thread), not put up for retail sale",3
5402.62.00,"Polyester yarn, multiple (folded) or cabled, (except sewing thread), not put up for retail sale",3
5402.63.00,"Synthetic filament yarn exc sewing thread of polypropylene, not for retail sale inc monofilament <67 decitex:other yarn multiple (folded) or cabled 134 HTSUS Product Description Subheading",3
5402.69.01,"Synthetic filament yarn exc sewing thread nesoi, not for retail sale inc monofilament <67 decitex:other yarn multiple (folded) or cabled",3
5403.10.30,"Single high tenacity yarn of viscose rayon, not put up for retail sale",3
5403.10.60,"Multiple (folded) or cabled high tenacity yarn of viscose rayon (except sewing thread), not put up for retail sale",3
5403.31.00,"Single yarn of viscose rayon (not high ten. or sewing thread), untwisted or with a twist not over 120 turns/m, not put up for retail sale",3
5403.32.00,"Single yarn of viscose rayon (not high ten. or sewing thread), with twist exceeding 120 turns/m, not put up for retail sale",3
5403.33.00,"Single yarn of cellulose acetate (not high ten. or sewing thread), not put up for retail sale",3
5403.39.10,"Single textured artificial filament yarn (other than sewing thread), not put up for retail sale",3
5403.39.90,"Artificial filament yarn nesoi, single, not put up for retail sale",3
5403.41.00,"Viscose rayon yarn (except sewing thread), multiple (folded) or cabled, not put up for retail sale",3
5403.42.00,"Yarn of cellulose acetate (except sewing thread) multiple (folded) or cabled, not put up for retail sale",3
5403.49.10,"Multiple (folded) or cabled textured artificial filament yarn (other than sewing thread), not put up for retail sale",3
5403.49.90,"Multiple (folded) or cabled non-textured artificial filament yarn (other than sewing thread), not put up for retail sale",3
5404.11.00,"Synthetic monofilament (exc. polypropylene), elastomeric, of 67 decitex or more and with no cross-sectional dimension > 1 mm, nesoi",3
5404.12.10,"Polypropylene monofilament of 67 decitex or more (not racket strings), and with no cross-sectional dim. > 1 mm, not over 254 mm in length",3
5404.12.90,"Polypropylene monofilament of 67 decitex or more (not racket strings), and with no cross-sectional dim. > 1 mm, over 254 mm in length",3
5404.19.10,Racket strings of synthetic monofilament of 67 decitex or more and of which no cross- sectional dimension exceeds 1 mm,3
5404.19.80,"Synthetic monofilament (exc. polypropylene), of 67 decitex or more and with no cross- sectional dimension > 1 mm, nesoi",3
5404.90.00,Strip and the like of synthetic textile materials of an apparent width not exceeding 5 mm,3
5405.00.30,Artificial monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm,3
5405.00.60,Strip and the like of artificial textile materials of an apparent width not exceeding 5 mm,3
5406.00.10,"Synthetic filament yarn (except sewing thread), put up for retail sale",3
5406.00.20,"Artificial filament yarn (except sewing thread), put up for retail sale",3
5407.10.00,Woven fabrics obtained from high tenacity yarn of nylon or other polyamides or of polyesters,3
5407.20.00,Woven fabrics obtained from strip or the like of synthetic textile materials,3
5407.30.10,"Woven fabrics specified in note 9 to section XI, of synthetic filament yarn, over 60 percent by weight of plastics",3
5407.30.90,"Woven fabrics specified in note 9 to section XI, of synthetic filament yarn, nesoi 135 HTSUS Product Description Subheading",3
5407.41.00,"Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, unbleached or bleached",3
5407.42.00,"Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, dyed",3
5407.43.10,"Woven fabrics, over 85% by wt fil. of nylon/other polyamides, of diff colored yarns, thread count over 69-142/cm warp, over 31-71/cm filling",3
5407.43.20,"Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, of yarns of different colors, nesoi",3
5407.44.00,"Woven fabrics, containing 85 percent or more by weight of filaments of nylon or other polyamides, printed",3
5407.51.00,"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, unbleached or bleached",3
5407.52.05,"Woven fabrics, over 85 percent textured polyester filaments, dyed, less than 77 cm in width, thread count 69-142/cm warp, 31-71/cm filling",3
5407.52.20,"Woven fabrics, over 85 percent textured polyester filaments, dyed, nesoi",3
5407.53.10,"Woven fabrics, over 85% textured polyester filaments, of different colored yarns, thread count 69-142/cm warp and 31-71/cm filling",3
5407.53.20,"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, of yarns of different colors, nesoi",3
5407.54.00,"Woven fabrics, containing 85 percent or more by weight of textured polyester filaments, printed",3
5407.61.11,"Woven fab, dyed, 100% polyester, <77cm wide, >69-142 warp >31-71 filling, of non-tex singles yarn, 75-80dtx, 24 fil/yn, twist 900+ turns/m",3
5407.61.19,"Woven fab,dyed,85%+ non-tex poly. fil., <77cm wide, >69-142 warp >31-71 filling (not 100%poly. sin.yarn, 75-80dtx, 24 fil/yn & 900+ turns/m)",3
5407.61.21,"Woven fab,yn diff colors,<77cm wide, >69-142 warp, >31-71 filling, 100% poly.non-tex sin. yarn of 75-80 dtx., 24 fil/yn & twist 900+ turns/m",3
5407.61.29,"Woven fab,85%+ non-tex poly,yn diff colors,<77cm wide,>69-142 warp,>31-71 filling (not 100%poly sin yarn, 75-80dtx,24 fil/yn & 900+ turns/m)",3
5407.61.91,"Woven fab, 85%+ non-tex poly fil, wholly of polyester, of single yarns 75-80 decitex, 24 fil/yarn & a twist of 900 or more turns/m",3
5407.61.99,"Woven fab, of 85%+ non-text. polyester filaments, nesoi (not wholly polyester single yarns, 75-80 dtx, 24 fil/yarn & twist 900+ turns/m)",3
5407.69.10,"Woven fab, containing 85%+ by wt of polyester filaments nesoi, unbleached or bleached",3
5407.69.20,"Woven fab, containing 85%+ by wt of polyester filaments nesoi, dyed",3
5407.69.30,"Woven fab, cont. 85%+ by wt polyester filaments nesoi, thread count >69-142/cm in warp & >31-71/cm filling, of yarns of diff. colors",3
5407.69.40,"Woven fab, containing 85%+ by wt polyester filaments nesoi, of yarns of different colors, nesoi",3
5407.69.90,"Woven fab, containing 85%+ by wt polyester filaments nesoi, printed",3
5407.71.00,"Woven fabrics, containing 85 percent or more by weight of synthetic filaments, unbleached or bleached",3
5407.72.00,"Woven fabrics, containing 85 percent or more by weight of synthetic filaments, dyed",3
5407.73.10,"Woven fabrics, cont. 85% or more syn. filaments by weight, thread count >69-142/cm warp and >31-71/cm filling, of different colored yarns 136 HTSUS Product Description Subheading",3
5407.73.20,"Woven fabrics, containing 85% or more by weight of synthetic filaments, of yarns of different colors, nesoi",3
5407.74.00,"Woven fabrics, containing 85 percent or more by weight of synthetic filaments, printed",3
5407.81.00,"Woven fabrics, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, unbleached or bleached",3
5407.82.00,"Woven fabrics, containing less than 85 percent by weight of synthetic filaments, mixed mainly or solely with cotton, dyed",3
5407.83.00,"Woven fabrics, less than 85 percent by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colors",3
5407.84.00,"Woven fabrics, containing less than 85 percent by weight of synthetic filaments, mixed mainly or solely with cotton, printed",3
5407.91.05,"Woven fabrics of synthetic filament yarn nesoi, containing 36 percent or more by weight of wool or fine animal hair, unbleached or bleached",3
5407.91.10,"Woven fabrics of synthetic filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, unbleached or bleached, nesoi",3
5407.91.20,"Woven fabrics of synthetic filament yarn nesoi, unbleached or bleached, nesoi",3
5407.92.05,"Woven fabrics of synthetic filament yarn nesoi, containing 36 percent or more by weight of wool or fine animal hair, dyed",3
5407.92.10,"Woven fabrics of synthetic filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, cont. <36% wool/fine animal hair, dyed",3
5407.92.20,"Woven fabrics of synthetic filament yarn nesoi, dyed, nesoi",3
5407.93.05,"Woven fabrics of synthetic filament yarn nesoi, containing 36% or more by weight of wool or fine animal hair, of yarns of different colors",3
5407.93.10,"Woven fabrics of synthetic filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, of yarns of different colors, nesoi",3
5407.93.15,"Woven fabrics, cont. 85% or more of man-made filaments, thread count >69-142/cm warp and >31-71/cm filling, of different colored yarns",3
5407.93.20,"Woven fabrics of synthetic filament yarn nesoi, of yarns of different colors, nesoi",3
5407.94.05,"Woven fabrics of synthetic filament yarn nesoi, containing 36 percent or more by weight of wool or fine animal hair, printed",3
5407.94.10,"Woven fabrics of synthetic filament yarn nesoi, mixed mainly/solely with wool/fine animal hair, contain < 36% wool/fine animal hair, printed",3
5407.94.20,"Woven fabrics of synthetic filament yarn nesoi, printed, nesoi",3
5408.10.00,"Woven fabrics obtained from high tenacity yarn, of viscose rayon",3
5408.21.00,"Woven fabrics, containing 85 percent or more by weight of artificial filament or strip or the like, unbleached or bleached",3
5408.22.10,"Woven fabric, 85%+ artificial filament or strip or the like, dyed, of cuprammonium rayon",3
5408.22.90,"Woven fabric, 85%+ artificial filament or strip or the like, dyed, not of cuprammonium rayon, nesoi",3
5408.23.11,"Woven fabric, 85%+ artificial filament/strip, of yarns of different colors,> 69-142 warp & > 31-71 filling yarns, of cupra/rayon, nesoi",3
5408.23.19,"Woven fabric, 85%+ artificial filament/strip, of yarns of different colors,> 69-142 warp & > 31-71 filling yarns, not of cupra/rayon, nesoi",3
5408.23.21,"Woven fabric, 85%+ artificial filament/strip, of yarns of different colors, not 69-142 warp & 31-71 filling yarns, of cupra/rayon, nesoi 137 HTSUS Product Description Subheading",3
5408.23.29,"Woven fabric, 85%+ artificial filament/strip, of yarns of different colors, not 69-142 warp & 31-71 filling yarns, not of cupra/rayon, nesoi",3
5408.24.10,"Woven fabric, 85%+ artificial filament/strip, printed, of cuprammonium rayon, nesoi",3
5408.24.90,"Woven fabric, 85%+ artificial filament/strip, printed, not of cuprammonium rayon, nesoi",3
5408.31.05,"Woven fabrics of artificial filament yarn nesoi, containing 36 percent or more by wt of wool or fine animal hair, unbleached or bleached",3
5408.31.10,"Woven fabrics of artificial filament yarn nesoi, mixed mainly or solely with wool or fine animal hair, unbleached or bleached, nesoi",3
5408.31.20,"Woven fabrics of artificial filament yarn nesoi, unbleached or bleached, nesoi",3
5408.32.05,"Woven fabrics of artificial filament yarn nesoi, containing 36 percent or more by wt of wool or fine animal hair, dyed",3
