HTS_Code,Description,List
9014.80.50,"Nonelectrical navigational instruments and appliances, nesoi",1
9014.90.10,Parts and accessories of automatic pilots for aeronautical or space navigation of subheading,1
9014.20.40,9014.90.20 Parts and accessories of nonelectrical instruments and appliances for aeronautical or space navigation of subheading,1
9014.20.80,9014.90.40 Parts and accessories of nonelectrical navigational instruments and appliances nesoi of subheading,1
9014.80.50,"9014.90.60 Parts and accessories of navigational instruments and appliances, nesoi",1
9015.10.80,"Rangefinders, other than electrical",1
9015.20.40,Electrical theodolites and tachymeters,1
9015.20.80,"Theodolites and tachymeters, other than electrical",1
9015.40.40,Electrical photogrammetrical surveying instruments and appliances,1
9015.40.80,"Photogrammetrical surveying instruments and appliances, other than electrical",1
9015.80.20,"Optical surveying, hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, nesoi",1
9015.80.60,Seismographs,1
9015.80.80,"Surveying, hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, nesoi, nonoptical",1
9018.11.30,Electrocardiographs,1
9018.11.60,Printed circuit assemblies for electrocardiographs,1
9018.11.90,"Parts and accessories of electrocardiographs, other than printed circuit assemblies",1
9018.12.00,"Ultrasonic scanning electro-diagnostic apparatus used in medical, surgical, dental or veterinary sciences",1
9018.13.00,"Magnetic resonance imaging electro-diagnostic apparatus used in medical, surgical, dental or veterinary sciences",1
9018.14.00,"Scintigraphic electro-diagnostic apparatus used in medical, surgical, dental or veterinary sciences",1
9018.19.40,"Electro-diagnostic apparatus for functional exploratory examination, and parts and accessories thereof",1
9018.19.55,Electro-diagnostic patient monitoring systems,1
9018.19.75,Printed circuit assemblies for electro-diagnostic parameter acquisition modules,1
9018.19.95,"Electro-diagnostic apparatus nesoi, and parts and accessories thereof nesoi HTSUS Product Description Subheading",1
9018.20.00,"Ultraviolet or infrared ray apparatus used in medical, surgical, dental or veterinary sciences, and parts and accessories thereof",1
9018.90.20,"Optical instruments and appliances nesoi, used in medical, surgical, dental or veterinary sciences, and parts and accessories thereof",1
9018.90.30,"Anesthetic instruments and appliances nesoi, used in medical, surgical, dental or veterinary sciences, and parts and accessories thereof",1
9018.90.60,"Electro-surgical instruments and appliances nesoi, other than extracorporeal shock wave lithotripters and parts and accessories thereof",1
9018.90.75,"Electro-medical instruments and appliances nesoi, and parts and accessories thereof",1
9021.50.00,"Pacemakers for stimulating heart muscles, excluding parts and accessories thereof",1
9022.12.00,Computed tomography apparatus based on the use of X-rays,1
9022.13.00,Apparatus based on the use of X-rays for dental uses (other than computed tomography apparatus),1
9022.14.00,"Apparatus based on the use of X-rays for medical, surgical or veterinary uses (other than computed tomography apparatus)",1
9022.19.00,"Apparatus based on the use of X-rays other than for medical, surgical, dental or veterinary use",1
9022.21.00,"Apparatus based on the use of alpha, beta or gamma radiations, for medical, surgical, dental or veterinary use",1
9022.29.80,"Apparatus based on the use of alpha, beta or gamma radiations, other than for medical, surgical, dental or veterinary use, nesoi",1
9022.30.00,X-ray tubes,1
9022.90.05,Radiation generator units,1
9022.90.15,Radiation beam delivery units,1
9022.90.25,"X-ray generators, high tension generators, desks, screens, examination or treatment tables, chairs and similar apparatus, nesoi",1
9022.90.40,Parts and accessories of X-ray tubes,1
9022.90.60,Parts and accessories of apparatus based on the use of X-rays,1
9022.90.95,"Parts and accessories of apparatus based on the use of alpha, beta or gamma radiations",1
9024.10.00,Machines and appliances for testing the mechanical properties of metals,1
9024.80.00,Machines and appliances for testing the mechanical properties of materials other than metals,1
9024.90.00,"Parts and accessories of machines and appliances for testing the hardness, strength, compressibility, or other properties of materials",1
9026.10.20,Electrical instruments and apparatus for measuring or checking the flow or level of liquids,1
9026.20.40,Electrical instruments and apparatus for measuring or checking the pressure of liquids or gases,1
9026.80.20,"Electrical instruments and apparatus for measuring or checking variables of liquids or gases, nesoi",1
9026.90.20,Parts and accessories of electrical instruments and apparatus for measuring or checking variables of liquids or gases,1
9026.90.40,"Parts and accessories of nonelectrical flow meters, heat meters incorporating liquid supply meters and anemometers HTSUS Product Description Subheading",1
9026.90.60,"Parts and accessories of nonelectrical instruments and apparatus for measuring or checking variables of liquids or gases, nesoi",1
9027.20.50,Electrical chromatographs and electrical electrophoresis instruments,1
9027.20.80,Nonelectrical chromatographs,1
9027.30.40,"Electrical spectrometers, spectrophotometers and spectrographs using optical radiations (ultraviolet, visible, infrared)",1
9027.30.80,"Nonelectrical spectrometers, spectrophotometers and spectrographs using optical radiations (ultraviolet, visible, infrared)",1
9027.50.10,Exposure meters,1
9027.50.40,"Electrical instruments and apparatus using optical radiations (ultraviolet, visible, infrared), nesoi",1
9027.50.80,"Nonelectrical instruments and apparatus using optical radiations (ultraviolet, visible, infrared), nesoi",1
9027.80.25,Nuclear magnetic resonance instruments,1
9027.80.45,"Electrical instruments and apparatus for physical or chemical analysis, measuring viscosity, checking heat, sound, light, etc., nesoi",1
9027.80.80,"Nonelectrical instruments and apparatus for physical or chemical analysis, measuring viscosity, checking heat, sound or light, nesoi",1
9027.90.45,Printed circuit assemblies for instruments and apparatus of subheading 9027.80,1
9027.90.54,Parts and accessories of electrophoresis instruments not incorporating an optical or other measuring device,1
9027.90.56,"Parts and accessories of electrical instruments and apparatus of subheading 9027.20, 9027.30, 9027.50 or 9027.80",1
9027.90.59,"Other parts and accessories of other electrical instruments and apparatus of heading 9027, nesoi",1
9027.90.64,"Parts and accessories of nonelectrical optical instruments and apparatus of subheading 9027.20, 9027.30, 9027.40, 9027.50 or 9027.80",1
9027.90.84,"Parts and accessories of nonelectrical nonoptical instruments and apparatus of heading 9027.20, 9027.30, 9027.40, 9027.50 or 9027.80",1
9027.90.88,"Parts and accessories of nonelectrical instruments and apparatus of heading 9027, nesoi",1
9028.90.00,"Parts and accessories for gas, liquid or electricity supply or production meters",1
9030.10.00,Instruments and apparatus for measuring or detecting ionizing radiations,1
9030.20.05,"Oscilloscopes and oscillographs, specially designed for telecommunications",1
9030.33.34,Resistance measuring instruments,1
9030.33.38,"Other instruments and apparatus, nesoi, for measuring or checking electrical voltage, current, resistance or power, without a recording device",1
9030.39.01,"Instruments and apparatus, nesoi, for measuring or checking electrical voltage, current, resistance or power, with a recording device",1
9030.40.00,Instruments and apparatus specially designed for telecommunications,1
9030.82.00,"Instruments and apparatus for measuring or checking electrical quantities, nesoi: for measuring or checking semiconductor wafers or devices",1
9030.90.25,Printed circuit assemblies for instruments and apparatus for measuring or detecting ionizing radiation HTSUS Product Description Subheading,1
9030.90.46,"Parts and accessories for instruments and apparatus for measuring or detecting ionizing radiation, nesoi",1
9030.90.66,Printed circuit assemblies for subheadings and apparatus of 9030.40 & 9030.82,1
9030.90.68,"Printed circuit assemblies, NESOI",1
9030.90.84,"Parts and accessories for instruments and apparatus for measuring or checking semiconductor wafers or devices, nesoi",1
9030.90.89,"Parts and accessories for articles of subheadings 9030.20 to 9030.40, 9030.83 and 9030.89, nesoi",1
9031.10.00,Machines for balancing mechanical parts,1
9031.20.00,Test benches,1
9031.41.00,Optical measuring/checking instruments/appliances for inspecting semiconductor wafers/devices or photomasks/reticle used to mfg such devices,1
9031.49.10,Profile projectors,1
9031.49.40,"Optical coordinate-measuring machines, nesoi",1
9031.49.70,Optical instrument & appliance: to inspect masks (not photomask) used to mfg semiconductor devices; to measure contamination on such devices,1
9031.49.90,"Other optical measuring or checking instruments, appliances and machines, nesoi",1
9031.80.40,Electron beam microscopes fitted with equipment specifically designed for the handling and transport of semiconductor devices or reticles,1
9031.80.80,"Measuring and checking instruments, appliances and machines, nesoi",1
9031.90.21,Parts and accessories of profile projectors,1
9031.90.54,Parts & accessories of measuring & checking optical instruments & appliances of subheading 9031.41 or,1
9031.49.70,"9031.90.59 Parts & accessories of measuring & checking optical instruments & appliances, other than test benches or profile projectors, nesoi",1
9031.90.70,Parts and accessories of articles of subheading,1
9031.80.40,"9031.90.91 Parts and accessories of measuring or checking instruments, appliances and machines, nesoi",1
9032.10.00,Automatic thermostats,1
9032.20.00,Automatic manostats,1
9032.81.00,Hydraulic and pneumatic automatic regulating or controlling instruments and apparatus,1
9032.89.20,"Automatic voltage and voltage-current regulators, designed for use in a 6, 12, or 24 V system",1
9032.89.40,"Automatic voltage and voltage-current regulators, not designed for use in a 6, 12, or 24 V system",1
9032.89.60,"Automatic regulating or controlling instruments and apparatus, nesoi",1
9032.90.21,"Parts and accessories of automatic voltage and voltage-current regulators designed for use in a 6, 12, or 24 V system, nesoi",1
9032.90.41,"Parts and accessories of automatic voltage and voltage-current regulators, not designed for use in a 6, 12, or 24 V system, nesoi",1
9032.90.61,"Parts and accessories for automatic regulating or controlling instruments and apparatus, nesoi",1
9033.00.20,LEDs for backlighting of LCDs HTSUS Product Description Subheading,1
9033.00.30,Touch screens without display capabilities for incorporation in apparatus having a display,1
9033.00.90,"Other parts and accessories for machines, appliances, instruments or apparatus of chapter 90, nesoi",1
